stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,wheelchair_boarding
1-2511,2511,R.-Giffard,Mgr-Gauthier / R.-Giffard,46.851959,-71.205574,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2511,0
1-2551,2551,R.-Giffard,Mgr-Gauthier / R.-Giffard,46.851948,-71.205864,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2551,1
1-3835,3835,J.-Giffard,du Harfang / J.-Giffard,46.873615,-71.218285,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3835,1
1-3989,3989,J.-Giffard,O.-Leduc / J.-Giffard,46.874363,-71.215225,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3989,0
1-4671,4671,F.-Giffard,de la Faune / F.-Giffard,46.867958,-71.344566,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4671,0
1-4708,4708,F.-Giffard,de la Faune / F.-Giffard,46.868057,-71.34436,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4708,0
1-6961,6961,J.-Giffard/6961,J.-Giffard / au 481,46.874878,-71.204407,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6961,0
1-2430,2430,Giguère/2430,Beaucage / Giguère,46.816196,-71.260468,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2430,1
1-1982,1982,à Gignac,Boul. Champlain / à Gignac,46.766586,-71.258301,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1982,0
1-2019,2019,à Gignac,Boul. Champlain / à Gignac,46.766281,-71.258492,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2019,0
1-2132,2132,du Foulon/2132,du Foulon / du Foulon,46.766998,-71.258812,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2132,0
1-2200,2200,du Foulon/2200,du Foulon / à Gignac,46.767044,-71.261185,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2200,0
1-2408,2408,C.-Huot,Saint-Louis / à Gignac,46.768978,-71.266579,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2408,0
1-2426,2426,Giguère/2426,Beaucage / Proulx,46.816383,-71.25985,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2426,0
1-5285,5285,Giguère/5285,W.-Hamel / Giguère,46.81163,-71.255745,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5285,1
1-5237,5237,Giguère/5237,W.-Hamel / Giguère,46.811718,-71.256065,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5237,1
1-5361,5361,Gilbert,de la Famille / Gilbert,46.777534,-71.368752,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5361,0
1-4802,4802,Gilles,de la Colline / Gilles,46.889534,-71.372795,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4802,0
1-4845,4845,Gilles,de la Colline / des Pruniers,46.889381,-71.372787,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4845,0
1-1984,1984,Gilmour,Boul. Champlain / Gilmour,46.789783,-71.234352,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1984,0
1-2008,2008,Gilmour,Boul. Champlain / Gilmour,46.789028,-71.234512,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2008,0
1-2071,2071,Gingras,Lanthier / Gingras,46.765297,-71.336143,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2071,1
1-3169,3169,de Gironde,Mathieu / de Gironde,46.869854,-71.268028,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3169,1
1-3241,3241,de Gironde,H.-Paradis / de Gironde,46.87294,-71.266594,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3241,0
1-3312,3312,de Gironde,J.-Talon Est / de Gironde,46.875191,-71.268105,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3312,1
1-3503,3503,du Père-Giroux,T.-Orléans / du Père-Giroux,46.8624,-71.174629,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3503,0
1-3548,3548,du Père-Giroux,T.-Orléans / du Père-Giroux,46.862194,-71.174683,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3548,0
1-3558,3558,P.-E.-Giroux,A.-Paris / P.-E.-Giroux,46.887371,-71.18438,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3558,0
1-3588,3588,des Giroflées,des Cyprès / des Giroflées,46.885441,-71.272636,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3588,0
1-3711,3711,P.-E.-Giroux,A.-Paris / Raymond,46.887516,-71.184509,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3711,0
1-3958,3958,Toussaint-Giroux,Saint-Albert / Toussaint-Giroux,46.901726,-71.194206,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3958,0
1-4070,4070,Toussaint-Giroux,Saint-Albert / de Chambois,46.90247,-71.194412,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4070,1
1-4276,4276,Giroux,Louis-IX / Giroux,46.850407,-71.356491,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4276,0
1-4284,4284,Giroux,Fortier / Giroux,46.84885,-71.353973,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4284,0
1-4314,4314,Giroux,Fortier / Giroux,46.848652,-71.354141,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4314,0
1-4323,4323,Giroux,Louis-IX / Giroux,46.849926,-71.357071,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4323,0
1-4714,4714,du Giron,Damiron / du Giron,46.817669,-71.356613,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4714,0
1-5431,5431,des Giroflées,des Cyprès / des Giroflées,46.885563,-71.272293,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5431,0
1-1139,1139,Palais Montcalm,Saint-Jean / des Glacis,46.812592,-71.213921,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1139,1
1-5199,5199,Glazier/5199,Houde / Glazier,46.82616,-71.266373,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5199,0
1-2500,2500,G-Langelier/2500,Prom.-des-Soeurs / G.-Langelier,46.756786,-71.364235,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2500,1
1-5810,5810,Glazier/5810,V.-Delamarre / Glazier,46.820839,-71.261765,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5810,0
1-4527,4527,Glazier/4527,Samson / Glazier,46.82312,-71.263878,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4527,0
1-4763,4763,Glazier,Samson / Glazier,46.82333,-71.263565,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4763,0
1-5192,5192,Glazier/5192,Houde / Glazier,46.826027,-71.266563,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5192,0
1-5827,5827,Glinel,Louis-XIV / Glinel,46.889786,-71.217545,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5827,1
1-5843,5843,Glinel,Louis-XIV / Saint-Michel,46.889549,-71.217804,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5843,0
1-3210,3210,du Glorieux/3210,Guérin / du Glorieux,46.85043,-71.378365,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3210,0
1-4237,4237,du Glorieux/4237,Guérin / du Glorieux,46.850277,-71.378502,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4237,0
1-3223,3223,du Glorieux/3223,du Golf / du Glorieux,46.852119,-71.381088,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3223,0
1-4228,4228,du Glorieux/4228,du Golf / du Glorieux,46.852337,-71.380875,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4228,1
1-1534,1534,G.-Morisset,R.-Lévesque Ouest / G.-Morisset,46.78783,-71.255547,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1534,1
1-3121,3121,Gosselin/3121,76e Rue Ouest / Gosselin,46.855297,-71.275246,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3121,1
1-1508,1508,des Bouleaux,4e Avenue / Godbout Est,46.838558,-71.238968,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1508,0
1-5051,5051,Godin,Père-Lelièvre / Godin,46.813507,-71.27108,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5051,0
1-5166,5166,Godin,Père-Lelièvre / Godin,46.813133,-71.270576,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5166,1
1-4680,4680,Van Gogh,Vézina / Van Gogh,46.883881,-71.337051,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4680,0
1-4946,4946,Van Gogh,Vézina / Van Gogh,46.883736,-71.337273,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4946,0
1-3220,3220,du Golf,Pontchartrain / du Golf,46.852421,-71.386131,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3220,0
1-4104,4104,du Golf,Mgr-Cooke / du Golf,46.853157,-71.379234,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4104,0
1-4472,4472,M.-Goretti,Claudel / M.-Goretti,46.802269,-71.31189,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4472,0
1-4605,4605,M.-Goretti,Claudel / M.-Goretti,46.801949,-71.311554,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4605,0
1-1385,1385,M.-Gosselin/1385,Alexandra / Mgr-Gosselin,46.850464,-71.232758,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1385,1
1-3153,3153,Gosselin,76e Rue Ouest / Gosselin,46.855377,-71.275314,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3153,0
1-4060,4060,Gosselin/4060,Louis-XIV / Gosselin,46.856308,-71.277473,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4060,0
1-1623,1623,L.-Gouin,E.-Chinic / L.-Gouin,46.803543,-71.25161,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1623,0
1-1690,1690,L.-Gouin,E.-Chinic / L.-Gouin,46.803562,-71.251518,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1690,0
1-4119,4119,du Grand-Pré,Valcartier / du Grand-Pré,46.863804,-71.374084,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4119,0
1-4161,4161,du Grand-Pré,Valcartier / du Grand-Pré,46.863903,-71.374283,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4161,0
1-8562,8562,de G.-des-Prés,de Soulanges / de G.-des-Prés,46.769745,-71.288841,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/8562,1
1-3022,3022,des Grenats,Louis-XIV / des Grenats,46.877975,-71.248215,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3022,1
1-2837,2837,Grandjean/2837,des Compagnons / Grandjean,46.760521,-71.329865,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2837,0
1-5922,5922,Grands-Lacs/5922,des Grands-Lacs / au 51,46.748978,-71.446068,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5922,0
1-1883,1883,Grandjean/1883,des Compagnons / Grandjean,46.760857,-71.329384,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1883,1
1-4900,4900,des Gradins/4900,Lebourgneuf / des Gradins,46.843815,-71.279221,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4900,1
1-4901,4901,des Gradins/4901,Lebourgneuf / des Gradins,46.843746,-71.278831,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4901,1
1-2439,2439,Grandjean/2439,McCartney / Grandjean,46.764107,-71.331856,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2439,1
1-3319,3319,Grandjean/3319,McCartney / Grandjean,46.764046,-71.332611,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3319,1
1-1315,1315,Grandville/1315,Bardy / De Grandville,46.84071,-71.223198,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1315,1
1-1908,1908,Grandjean/1908,des Compagnons / Grandjean,46.760841,-71.329292,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1908,1
1-1996,1996,Grandjean/1996,des Compagnons / Grandjean,46.760139,-71.330551,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1996,0
1-2006,2006,Gare de Ste-Foy,des Q.-Bourgeois / Mgr-Grandin,46.773567,-71.300865,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2006,1
1-4036,4036,de Grandlieu,du Bourg-Royal / de Grandlieu,46.871101,-71.238495,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4036,1
1-5151,5151,de Grandlieu,du Bourg-Royal / de Grandlieu,46.870968,-71.238213,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5151,1
1-5921,5921,Grands-Lacs/5921,des Grands-Lacs / au 95,46.750828,-71.448692,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5921,0
1-2545,2545,des Gradins/2545,des Rocailles / des Gradins,46.837337,-71.273018,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2545,1
1-3873,3873,St-Grégoire/3873,Saint-Grégoire / Saint-Grégoire,46.878395,-71.154755,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3873,0
1-3066,3066,des Grenats,Louis-XIV / des Grenats,46.877647,-71.248726,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3066,0
1-3818,3818,Grenier,Seigneuriale / Grenier,46.886902,-71.208107,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3818,0
1-3968,3968,St-Grégoire/3968,Saint-Grégoire / Saint-Grégoire,46.878071,-71.155067,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3968,0
1-5593,5593,Grimaldi,Pie-XI Nord / Gillot,46.871616,-71.443077,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5593,0
1-5606,5606,Grimaldi,Pie-XI Nord / Grimaldi,46.871834,-71.443924,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5606,0
1-1247,1247,de la Griotte,Lebourgneuf / de la Griotte,46.840122,-71.282867,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1247,1
1-4761,4761,de la Griotte,Lebourgneuf / de la Griotte,46.840363,-71.28299,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4761,1
1-6111,6111,B.-Grondin,J.-Verne / B.-Grondin,46.783924,-71.348114,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6111,0
1-6262,6262,B.-Grondin,J.-Verne / B.-Grondin,46.784145,-71.34848,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6262,0
1-6558,6558,Gros-Pierre,Bessette / Gros-Pierre,46.895061,-71.196297,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6558,1
1-6604,6604,Gros-Pierre,Bessette / Gros-Pierre,46.894928,-71.196098,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6604,0
1-2159,2159,Ch.-Groulx/2159,de Rougemont / du C.-Groulx,46.778435,-71.310966,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2159,0
1-2175,2175,Ch.-Groulx/2175,de Rougemont / du C.-Groulx,46.778355,-71.310951,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2175,1
1-6052,6052,L.-Groulx,C.-Lockquell / L.-Groulx,46.739574,-71.389214,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6052,1
1-6085,6085,L.-Groulx,Saint-Félix / L.-Groulx,46.736366,-71.382759,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6085,1
1-6196,6196,L.-Groulx,de l'Hêtrière / L.-Groulx,46.744896,-71.389748,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6196,1
1-6197,6197,L.-Groulx,de l'Hêtrière / L.-Groulx,46.744621,-71.390175,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6197,1
1-2174,2174,Ch.-Groulx/2174,de la Verdure / du C.-Groulx,46.779037,-71.312431,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2174,0
1-5044,5044,G.-Roy,Lebourgneuf / G.-Roy,46.829735,-71.308052,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5044,1
1-5542,5542,G.-Roy,Lebourgneuf / G.-Roy,46.829922,-71.30735,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5542,1
1-5470,5470,Guénard,Louis-XIV / Guénard,46.894039,-71.209305,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5470,1
1-5491,5491,Guénard,Louis-XIV / Guénard,46.894264,-71.209335,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5491,0
1-3209,3209,Guérin,Mgr-Cooke / Guérin,46.851395,-71.376999,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3209,1
1-4236,4236,Guérin,des Cimes / Guérin,46.848923,-71.379242,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4236,0
1-6310,6310,Guérin,des Cimes / Guérin,46.848934,-71.378899,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6310,1
1-5931,5931,Guèvremont,de l'Aéroport / Guèvremont,46.799625,-71.370514,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5931,0
1-2467,2467,du Guiana,Prom.-des-Soeurs / du Guiana,46.75565,-71.365578,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2467,0
1-2499,2499,du Guiana,Prom.-des-Soeurs / du Guiana,46.755634,-71.365448,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2499,1
1-3636,3636,Guimont,Saint-Georges / Guimont,46.853207,-71.211655,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3636,0
1-3673,3673,Guimont,Saint-Georges / Guimont,46.853081,-71.211624,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3673,0
1-2498,2498,De Guinecourt,des Chasseurs / De Guinecourt,46.749889,-71.362778,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2498,0
1-5468,5468,De Guinecourt,des Chasseurs / De Guinecourt,46.749863,-71.362671,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5468,0
1-4279,4279,M.-Guyart,des Dames-Ursulines / M.-Guyart,46.85157,-71.351448,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4279,0
1-4320,4320,M.-Guyart,des Dames-Ursulines / M.-Guyart,46.851551,-71.351341,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4320,0
1-6459,6459,Guyon,Louis-XIV / Guyon,46.892288,-71.21151,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6459,1
1-5057,5057,Hallé,Père-Lelièvre / A.-Patry,46.808548,-71.28331,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5057,1
1-5160,5160,Hallé,Père-Lelièvre / Hallé,46.808434,-71.283417,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5160,1
1-6076,6076,des Halliers,du Sourcin / des Halliers,46.743549,-71.380966,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6076,0
1-6416,6416,des Halliers,du Sourcin / des Halliers,46.743443,-71.380745,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6416,0
1-2603,2603,W.-Hamel,Mgr-Plessis / W.-Hamel,46.81926,-71.250282,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2603,1
1-6236,6236,de Hambourg,de Liverpool / de Hambourg,46.751419,-71.442528,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6236,0
1-6237,6237,de Hambourg,de Liverpool / de Hambourg,46.751347,-71.442429,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6237,0
1-4978,4978,W.-Hamel/4978,Saint-Ange / W.-Hamel,46.769295,-71.388435,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4978,0
1-6228,6228,Rotterdam/6228,de Rotterdam / de Hambourg,46.758602,-71.445396,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6228,0
1-6229,6229,Rotterdam/6229,de Rotterdam / de Hambourg,46.758736,-71.446373,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6229,0
1-1713,1713,W.-Hamel,Mgr-Plessis / W.-Hamel,46.819099,-71.250008,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1713,1
1-1732,1732,W.-Hamel/1732,M.-de-l'Incarnation / W.-Hamel,46.813477,-71.251801,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1732,1
1-1740,1740,W.-Hamel/1740,Plante / W.-Hamel,46.815041,-71.253113,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1740,1
1-2367,2367,E.-Hamel,Saint-Louis / E.-Hamel,46.755741,-71.300217,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2367,0
1-2401,2401,E.-Hamel,Saint-Louis / E.-Hamel,46.755695,-71.30011,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2401,0
1-4476,4476,W.-Hamel/4476,Masson / W.-Hamel,46.805996,-71.316422,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4476,0
1-4602,4602,W.-Hamel/4602,Masson / W.-Hamel,46.805923,-71.316452,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4602,0
1-5181,5181,W.-Hamel,P.-Bertrand / W.-Hamel,46.81023,-71.259583,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5181,0
1-5378,5378,W.-Hamel/5378,Pellan / W.-Hamel,46.767452,-71.391556,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5378,1
1-5650,5650,W.-Hamel,M.-Fragasso / W.-Hamel,46.800999,-71.335632,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5650,0
1-5651,5651,W.-Hamel,M.-Fragasso / W.-Hamel,46.800678,-71.335587,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5651,0
1-6315,6315,W.-Hamel/6315,du Parc-Technologique / W.-Hamel,46.804153,-71.326416,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6315,0
1-6321,6321,W.-Hamel/6321,du Parc-Technologique / W.-Hamel,46.80418,-71.3265,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6321,0
1-5011,5011,du Hameau,W.-Hamel / du Hameau,46.785061,-71.360703,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5011,0
1-3743,3743,W.-Hamel/3743,Notre-Dame / W.-Hamel,46.793854,-71.352097,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3743,0
1-1731,1731,W.-Hamel/1731,Plante / W.-Hamel,46.814728,-71.252907,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1731,1
1-4980,4980,W.-Hamel/4980,Pellan / W.-Hamel,46.767185,-71.391319,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4980,0
1-4922,4922,du Hameau,W.-Hamel / du Hameau,46.784538,-71.361877,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4922,0
1-3834,3834,du Harfang,A.-Dufresne / du Harfang,46.87254,-71.217705,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3834,0
1-5494,5494,du Harfang,J.-Giffard / du Harfang,46.873795,-71.218277,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5494,1
1-4926,4926,L.-Harmel/4926,Faraday / L.-Harmel,46.800026,-71.280006,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4926,0
1-5933,5933,Haut-St-Maurice,de l'Aéroport / du Haut-Saint-Maurice,46.807259,-71.381561,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5933,0
1-4303,4303,Chauveau,du Patrimoine-Mondial / La Havane,46.840675,-71.333,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4303,0
1-3341,3341,Hawey,du Bourg-Royal / Hawey,46.854992,-71.215675,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3341,0
1-3670,3670,Hawey,De La Lande / Hawey,46.856602,-71.208511,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3670,0
